@None
226/120,Concordia
241/111,Almace
245/105,Tyrfing
263/98,Sagasinger
266/97,Ephemeron
273/12,Excalibur (119 AG)
273/25,Murgleis (119 AG)
273/27,Burtgang (119 AG)
273/35,Tizona (119 AG)
273/39,Almace (119 AG)
279/9,Sanus Ensis
279/11,Ark Saber
279/12,Ark Sword
289/83,Coalition Blade
291/65,Buramenk'ah
307/115,Camaraderie Blade
319/31,Claidheamh Soluis
324/109,Acclimator
326/126,Excalipoor
329/0,Nibiru Blade
334/93,Medeina Kilij
335/111,Brilliance
335/113,Vampirism
341/17,Fettering Blade
341/66,Reikiko
343/54,Sequence
351/125,Fermion Sword
353/81,Firetongue
353/122,Onion Sword II
354/95,Blizzard Brand
355/12,Save The Queen II
355/82,Kam'lanaut's Sword
356/30,Crocea Mors (SU5)
357/19,Holy Sword (Unused)
358/26,Aern Sword
359/28,Kaja Sword
360/35,Naegling
364/39,Nihility
366/5,Sakpata's Sword
369/9,Twinned Blade
369/77,Aern Sword II
370/68,Extinction
375/10,Caliburnus (Non AG)
376/123,Caliburnus (Stage 5)
378/23,Ethereal Sword
380/121,Macana
382/120,Kyukoto

@G.Sword
29/37,Reserve Captain's Greatsword
29/38,Darksteel Claymore
29/39,Claymore
29/40,Mythril Claymore
29/41,Glorious Sword
29/42,Arondight
29/43,Zweihander
29/44,Two-Handed Sword
29/45,Greatsword
29/46,Ascalon
29/47,Flamberge
29/48,Faussar
31/25,Judge's Sword (GM)
120/4,Unknown Ragnarok Variant
120/5,Ragnarok
120/7,Balmung
143/107,Falx
149/2,Darksteel Falx
149/3,Scheherazade
163/97,Algol
170/101,Gold Algol
199/113,Bahadur
210/0,Naglering
227/97,Galatyn
238/110,Nightfall
241/112,Caladbolg
249/38,Ferus Algol
264/84,Jingang Greatsword
270/49,Hoarfrost Blade
270/56,Borealis
273/13,Ragnarok (119 AG)
273/40,Caladbolg (119 AG)
281/28,Foreshock Sword
289/84,Coalition Sword
303/68,Voay Sword
307/116,Camaraderie Claymore
307/121,Kaquljaan
313/122,Aettir
317/3,Epeolatry
319/32,Macbain
324/105,Soulcleaver
326/127,Malfeasance
329/1,Nibiru Faussar
343/55,Lionheart
352/30,Irradiance Blade
355/81,Brave Blade II
356/21,Morgelai (SU5)
357/47,Lament
357/125,Epeolatry (119 AG)
359/29,Kaja Claymore
360/36,Nandaka
361/72,Zantetsuken X
362/102,Ophidian Sword
366/7,Agwu's Claymore
371/32,Goujian
375/11,Helheim (Non AG)
376/124,Helheim (Stage 5)

@Axe
29/49,Bronze Axe
29/50,Brass Axe
29/51,Battleaxe
29/52,Mythril Axe
29/53,Bone Axe
29/54,Tabarzin
29/55,Darksteel Tabar
29/56,Tabar
29/57,Darksteel Axe
29/58,Rune Axe
29/59,Nadziak
29/60,Darksteel Pick
29/61,War Pick
29/62,Mythril Pick
29/63,Bone Pick
29/64,Orcish Axe
136/115,Guttler
143/108,Tomahawk
171/46,Sirius Axe
203/77,Aymur
210/1,Labrys
245/49,Farsha
245/106,Glyph Axe
264/86,Tonatiuh Axe
273/14,Guttler (119 AG)
273/29,Aymur (119 AG)
273/41,Farsha (119 AG)
279/14,Ark Tabar
279/109,Aytanri
281/30,Ravana's Axe
289/85,Coalition Axe
291/66,Kerehcatl
303/63,Hunahpu
307/117,Camaraderie Axe
319/33,Kumbhakarna
329/2,Nibiru Tabar
329/10,Blurred Axe
343/56,Tri-Edge
354/117,Demonic Axe
356/22,Pangu (SU5)
357/98,Gramk's Axe
358/28,Aern Axe
359/30,Kaja Axe
360/37,Dolichenus
361/18,Dullahan axe
366/0,Ikenga's Axe
366/8,Agwu's Axe
369/79,Aern Axe II
375/12,Spalirisos (Non AG)
376/125,Spalirisos (Stage 5)
378/24,Ethereal Axe

@G.Axe
29/65,Centurion's Axe
29/66,Heavy Axe
29/67,Butterfly Axe
29/68,Greataxe
29/69,Bhuj
29/70,Kheten
29/71,Gigant Axe
29/72,Za'Dha Chopper
136/103,Rune Chopper
136/107,Bravura
143/103,Voulge
149/4,Darksteel Voulge
149/5,Leucous Voulge
163/96,Amood
170/100,Dark Amood
199/112,Wootz Amood
203/78,Conqueror
210/2,Foolkiller
212/17,Balestorius
219/13,Eventreuse
245/107,Vermeil Bhuj
247/8,Ukonvasara
273/15,Bravura (119 AG)
273/22,Conqueror (119 AG)
273/42,Ukonvasara (119 AG)
303/61,Forefront Labrys
303/65,Ixtab
319/34,Svarga
324/106,Devivifier
329/3,Nibiru Chopper
329/11,Blurred Chopper
341/67,Reikiono
343/57,Chango
356/23,Labraunda (SU5)
359/31,Kaja Chopper
360/38,Lycurgos
362/103,Autarch's Axe
364/122,Poison Axe
365/127,Helgoland
366/11,Bunzi's Chopper
375/13,Laphria (Non AG)
376/126,Laphria (Stage 5)
378/25,Ethereal Great Axe
381/42,Dispatcher's Axe

@Scythe
30/39,Darksteel Scythe
30/40,Scythe
30/41,Mythril Scythe
30/42,Bronze Zaghnal
30/43,Brass Zaghnal
30/44,Zaghnal
30/45,Mythril Zaghnal
30/46,Demonslicer
120/8,Bone Scythe
136/106,Apocalypse
136/113,Unknown Scythe
143/105,Mandibular Sickle
149/6,Ivory Sickle
158/17,Orichalcum Scythe
172/0,Naigama
203/89,Liberator
210/3,Enforcer
226/117,D. Shantotto's Scythe
241/113,Redemption
245/108,Plaga Scythe
261/103,Twilight Scythe
273/17,Apocalypse (119 AG)
273/28,Liberator (119 AG)
273/43,Redemption (119 AG)
279/13,Ark Scythe
280/53,Eletta Scythe
303/62,Forefront Scythe
303/64,Xbalanque
307/122,Hoe
319/35,Inanna
329/4,Nibiru Sickle
329/12,Blurred Sickle
341/68,Dacnomania
343/52,Misanthropy
343/58,Anguta
356/26,Father Time (SU5)
357/97,Lost Sickle
359/33,Kaja Scythe
360/40,Drepanum
366/9,Agwu's Scythe
375/15,Foenaria (Non AG)
377/0,Foenaria (Stage 5)
378/27,Ethereal Scythe

@Polearm
30/47,Halberd
30/48,Ox Tongue
30/49,Partisan
30/50,Bronze Spear
30/51,Brass Spear
30/52,Spear
30/53,Harpoon
30/54,Darksteel Lance
30/55,Lance
30/56,Mythril Lance
30/57,Barchha
30/58,Cermet Lance
30/59,Kamayari
30/60,Wyvern Spear
30/61,Trident
30/62,Gungnir
136/105,Rune Halberd
143/104,Couse
157/80,Pitchfork
158/15,Orichalcum Lance
163/98,Mezraq
171/47,Dark Mezraq
171/126,Engetsuto
184/83,Valkyrie's Fork
199/114,Thalassocrat
203/87,Ryunohige
210/4,Cletine
211/42,Tomoe
219/14,Zaide
219/15,Dabo
226/121,Sarissa
247/26,Rhongomiant
273/16,Gungnir (119 AG)
273/33,Ryunohige (119 AG)
273/44,Rhongomiant (119 AG)
279/17,Delphinius
289/86,Coalition Lance
291/68,Upukirex
307/118,Camaraderie Lance
313/121,Escritorio
318/37,Jushimatsu
319/36,Olyndicus
329/5,Nibiru Lance
343/59,Trishula
356/28,Aram (SU5)
356/32,Tzee Xicu's Blade
357/46,Mizukage-No-Naginata
358/29,Aern Spear
359/32,Kaja Lance
360/39,Shining One
361/19,Hotengeki
361/71,Sha Wujing's Lance
366/1,Ikenga's Lance
369/46,Iapetus
369/80,Aern Spear II
375/14,Gae Buide (Non AG)
376/127,Gae Buide (Stage 5)
378/26,Ethereal Spear
381/14,Celestial Spear


@Katana
98/47,Fudo
98/48,Wakizashi
98/49,Kodachi
98/50,Sakurafubuki
98/51,Kabutowari
98/52,Ganko
98/53,Kunai
136/112,Kikoku
152/7,Sai
158/16,Hirenjaku
171/48,Ryumon
172/1,Hayabusa
203/85,Nagi
210/7,Shusui
211/45,Oninohocho
245/109,Hochomasamune
247/27,Kannagi
273/18,Kikoku (119 AG)
273/32,Nagi (119 AG)
273/45,Kannagi (119 AG)
279/16,Ikarigiri
288/16,Uguisu
303/60,Ichijintanto
319/37,Izuna
324/111,Achiuchikapu
329/6,Mijin
329/13,Kujaku
343/60,Heishi Shorinken
356/27,Fudo Masamune (SU5)
359/34,Kaja Katana
360/41,Gokotai
365/125,Yagyu Shortblade
366/2,Kunimitsu
375/16,Dokoku (Non AG)
377/1,Dokoku (Stage 5)
378/28,Ethereal Katana

@G.Katana
29/117,Nukemaru
29/118,Tachi
29/119,Mikazuki
29/120,Hosodachi
29/121,Onikiri
29/122,Kurodachi
29/123,Futsuno Mitama
29/124,Zanbato
29/125,Hagun
29/126,Ashura
29/127,Mumeito
30/0,Murasame
30/1,Honebami
125/111,Kazaridachi
136/108,Amanomurakumo
143/106,Kumokirimaru
154/54,Wooden Katana
171/127,Shirogatana
183/116,Shinai
203/88,Kogarasumaru
210/8,Pachipachio
211/41,Nanatsusaya
242/32,Masamune
245/110,Scathacha
266/90,Murasamemaru
273/19,Amanomurakumo (119 AG)
273/31,Kogarasumaru (119 AG)
273/46,Masamune (119 AG)
279/15,Ark Tachi
288/1,Tenkomaru
291/67,Tsurumaru
303/59,Ichijinto
319/38,Nenekirimaru
329/7,Sensui
329/14,Kunitsuna
343/61,Dojikiri Yasutsuna
356/20,Zanmato
356/24,Fusenaikyo (SU5)
359/35,Kaja Tachi
360/42,Hachimonji
363/74,Mutsunokami
366/4,Gekkei
375/17,Kusanagi-No-Tsurugi (Non AG)
377/2,Kusanagi-No-Tsurugi (Stage 5)
378/29,Ethereal Tachi
381/7,Ohakari

@Club
29/36,Chocobo Wand
29/73,Oak Cudgel
29/74,Bone Cudgel
29/75,Buzdygan
29/76,Darksteel Mace
29/77,Bronze Mace
29/78,Platinum Mace
29/79,Mace
29/80,Mythril Mace
29/81,Ash Club
29/82,Chestnut Club
29/83,Shellbuster
29/84,Great Club
29/85,Darksteel Maul
29/86,Bronze Hammer
29/87,Brass Hammer
29/88,Warhammer
29/89,Maul
30/63,Scepter
30/64,Darksteel Rod
30/65,Bronze Rod
30/66,Brass Rod
30/67,Rod
30/68,Mythril Rod
30/69,Bone Rod
30/70,Ebony Wand
30/71,Yew Wand
30/72,Maple Wand
30/73,Mythic Wand
30/74,Mistilteinn
30/75,Rose Wand
30/76,Chestnut Wand
30/77,Willow Wand
30/78,Caduceus
30/79,Chocobo Wand (Unused) #1
30/80,Chocobo Wand (Unused) #2
30/81,Chocobo Wand (Unused) #3
30/82,Chocobo Wand (Unused) #4
30/83,Chocobo Wand (Unused) #5
30/84,Chocobo Wand (Unused) #6
30/85,Star Rod
30/86,Asklepios
30/87,Curse Wand
30/88,Skirnir's Wand
30/89,Earth Wand
30/90,Imperial Wand
30/91,Martial Wand
30/92,Pilgrim's Wand
30/93,Fey Wand
31/24,Mjollnir
136/104,Rune Rod
136/111,Trial Club
149/0,Morgenstern
150/28,Seveneyes
159/92,Charm Wand
160/113,Moogle Rod
163/100,Jadagna
170/27,Nomad Moogle Rod
183/68,Brass Jadagna
203/79,Yagrush
210/5,Antares
211/44,Flanged Mace
217/30,Dream Bell
220/18,Club Hammer
220/121,Lady Bell
242/33,Gambanteinn
245/111,Owleyes
264/87,Tefnut Wand
266/49,Rounsey Wand
267/30,Maestro's Baton
267/31,Melomane Mallet
273/20,Mjollnir (119 AG)
273/23,Yagrush (119 AG)
273/47,Gambanteinn (119 AG)
280/52,Kitty Rod
281/29,Solstice
286/18,Shell Scepter
286/19,Gobbie Gavel
289/87,Coalition Rod
303/69,Tamaxchi
307/119,Camaraderie Wand
310/42,Green Spriggan Club
313/89,Red Spriggan Club
313/90,Purple Spriggan Club
317/4,Idris
317/47,Kyuka Uchiwa
319/39,Nehushtan
324/107,Leafkin Bopper
326/35,Heartbeater
329/8,Nibiru Cudgel
329/15,Blurred Rod
335/112,Divinity
335/114,Rubicundity
335/116,Heartstopper
343/62,Tishtrya
352/70,Seika Uchiwa
353/4,Jingly Rod
356/29,Asclepius (SU5)
357/48,Soulflayer's Wand
357/126,Idris (119 AG)
358/98,Floral Hagoita
359/36,Kaja Rod
360/43,Maxentius
361/95,Cath Palug Hammer
362/34,Daybreak
363/36,Burrower's Wand
365/126,Magician's Rod
366/10,Bunzi's Rod
370/100,Thunder Hammer
371/5,Apkallu Scepter
371/83,Tengu War Fan
371/97,Feline Hagoita
372/0,TVR Rod?
372/37,Citrullus Mallet
372/115,Chac-Chacs
372/74,Korrigan Mallet
372/75,Adenium Mallet
372/114,Lycopodium Mallet
373/7,Summer Uchiwa
375/18,Lorg Mor (Non AG)
377/3,Lorg Mor (Stage 5)
378/30,Ethereal Club
380/5,Arthro's Scepter
384/123,Budrod

@Staff
31/6,Elm Staff
31/7,Holly Staff
31/8,Oak Staff
31/9,Ash Staff
31/10,Mahogany Staff
31/11,Legionnaire's Staff
31/12,Wise Wizard's Staff
31/13,Spiked Club
31/14,Rockmasher
31/15,Ebony Pole
31/16,Elm Pole
31/17,Holly Pole
31/18,Oak Pole
31/19,Ash Pole
31/20,Mythic Pole
31/21,Mahogany Pole
31/22,Rune Staff
31/23,Monster Signa
125/112,Dark Staff
125/113,Water Staff
125/114,Wind Staff
125/115,Ice Staff
125/116,Thunder Staff
125/117,Fire Staff
125/118,Light Staff
125/119,Earth Staff
125/120,Trick Staff
136/109,Iron-Splitter
136/110,Claustrum
148/43,Kingdom Signet Staff
148/44,Federation Signet Staff
148/45,Republic Signet Staff
149/1,Primate Staff
203/80,Laevateinn
203/81,Nirvana
204/85,Tupsimati
210/6,Alkalurops
211/39,Mekki Shakki
211/40,Dorje
220/19,Caver's Shovel
226/118,B. Shantotto's Staff
226/122,Majestas
242/34,Hvergelmir
264/85,Fulcrum Pole
273/21,Claustrum (119 AG)
273/24,Laevateinn (119 AG)
273/34,Nirvana (119 AG)
273/37,Tupsimati (119 AG)
273/48,Hvergelmir (119 AG)
279/10,Plenitas Virga
282/109,Iridal Staff
288/15,Zamzummim Staff
303/66,Forefront Scepter
303/67,Voay Staff
307/120,Baqil Staff
319/40,Keraunos
324/110,Mindmelter
329/9,Nibiru Staff
335/115,Malice Masher
343/63,Khatvanga
349/24,Exemplar
353/82,Hapy Staff
356/31,Kaumodaki (SU5)
357/88,Lamia Staff
358/30,Aern Staff
359/37,Kaja Staff
360/44,Xoanon
361/117,Ranine Staff
364/38,Savagelands Pole
364/123,Erudite's Staff
366/6,Mpaca's Staff
369/45,Sophistry
369/81,Aern Staff II
370/67,Levin
371/107,Profane Staff
373/46,Garazu-Horeizu's Staff
375/19,Opashoro (Non AG)
375/116,Garazu-Horeizu's Staff II
377/4,Opashoro (Stage 5)
378/31,Ethereal Staff
