94/40,Warlock's Tights (RDM Artifact)
94/41,Rogue's Culotte (THF Artifact)
96/74,Gallant Breeches (PLD Artifact)
96/75,Chaos Flanchard (DRK Artifact)
96/76,Beast Trousers (BST Artifact)
96/77,Choral Cannions (BRD Artifact)
96/78,Hunter's Braccae (RNG Artifact)
99/38,Myochin Haidate (SAM Artifact)
99/39,Ninja Hakama (NIN Artifact)
99/40,Drachen Brais (DRG Artifact)
99/41,Evoker's Spats (SMN Artifact)
157/105,Magus Shalwar (BLU Artifact)
163/55,Corsair's Culotte (COR Artifact)
163/56,Puppetry Churidars (PUP Artifact)
198/79,Dancer's Tights (Male) (DNC Artifact)
198/80,Dancer's Tights (Female) (DNC Artifact)
198/81,Scholar's Pants (SCH Artifact)
119/30,Tiger Trousers
119/31,Iron Cuisses
121/40,Steel Cuisses
121/41,Coeurl Trousers
121/42,Adaman Cuisses
121/43,Coral Subligar
121/44,Noble's Slacks
121/45,Thick Breeches
121/46,Arhat's Hakama
121/47,Dragon Cuisses
124/104,Rasetsu Hakama
124/105,Crimson Cuisses
124/106,Adaman Breeches
124/107,Ogre Trousers
124/108,Koenig Diechlings
125/59,War Brais
127/18,Yasha Hakama
127/19,Byakko's Haidate
127/20,Hecatomb Subligar
127/21,Errant Slops
129/112,Shura Haidate
129/113,Zenith Slacks
129/114,Dusk Trousers
129/115,Dragon Subligar
134/24,Warrior's Cuisses (WAR Relic)
134/25,Melee Hose (MNK Relic)
134/26,Cleric's Pantaloons (WHM Relic)
134/27,Sorcerer's Tonban (BLM Relic)
134/28,Duelist's Tights (RDM Relic)
134/29,Assassin's Culotte (THF Relic)
134/30,Valor Breeches (PLD Relic)
134/31,Abyss Flanchard (DRK Relic)
134/32,Monster Trousers (BST Relic)
134/33,Bard's Cannions (BRD Relic)
134/34,Scout's Braccae (RNG Relic)
134/35,Saotome Haidate (SAM Relic)
134/36,Koga Hakama (NIN Relic)
134/37,Wyrm Brais (DRG Relic)
134/38,Summoner's Spats (SMN Relic)
214/114,Mirage Shalwar (BLU Relic)
214/115,Commodore Culotte (COR Relic)
214/116,Pantin Churidars (PUP Relic)
218/8,Etoile Tights (Male) (DNC Relic)
218/9,Etoile Tights (Female) (DNC Relic)
217/94,Argute Pants (SCH Relic)
134/39,Austere Slops
134/40,Opaline Hose
144/107,Hydra Tights
144/108,Shade Tights
144/109,Garish Slacks
144/110,Seer's Slacks
144/111,Hydra Brais
144/112,Noct Brais
146/7,Bison Kecks
146/8,Sha'ir Seraweels
146/58,Barone Cosciales
146/97,Igqira Lappa
148/31,Eisendiechlings
149/46,Lord's Cuisses
150/0,Zodiac Subligars (Obtained from Phomiuna Aqueducts)
149/121,Vir / Femina Subligar
150/71,Hachiman Hakama
150/72,Blessed Trousers
151/60,Wise Braconi
153/31,Unicorn Subligar
153/68,Trader's Slops
154/77,Alumine Brayettes
155/7,Black Cuisses
157/106,Nashira Seraweels
158/45,Homam Cosciales
158/104,Trader's Slops (Black)
159/11,Crow Hose
154/5,Hydra Brayettes
160/79,Hydra Hose
163/57,Sipahi Zerehs
163/58,Jaridah Salvars
166/49,Amir Dirs
166/50,Pahluwan Seraweels
166/51,Yigit Seraweels
174/102,Ares's Flanchard
174/103,Skadi's Chausses
176/10,Usukane Hizayoroi
176/11,Marduk's Shalwar
176/12,Morrigan's Slops
183/17,Goliard Trews
182/27,Denali Kecks
183/16,Askar Dirs
185/108,Shadow Cuishes
186/16,Shadow Trews
199/66,Cobra Unit Trousers
196/95,Cobra Unit Slops
201/40,Iron Ram Breeches
199/13,Fourth Division Breeches
199/12,Bastokan Campaign Armor (Unobtainable)
207/45,Hachiryu Haidate
219/76,Benedight Hose
225/25,Blizter Poleyn
225/26,Desultor Tassets
225/27,Tatsumaki Sitagoromo
237/23,Ebon Cuisses
237/24,Furia Cuisses
237/25,Ebur Cuisses
237/26,Ebon Breeches
237/27,Furia Breeches
237/28,Ebur Breeches
237/29,Ebon Brayettes
237/30,Furia Brayettes
237/31,Ebur Brayettes
237/32,Ebon Hose
237/33,Furia Hose
237/34,Ebur Hose
229/25,Ebon Brias
229/26,Furia Brias
229/27,Ebur Brias
229/28,Ebon Braccae
229/29,Furia Braccae
229/30,Ebur Braccae
229/31,Shikkoku Haidate
229/32,Shinku Haidate
229/33,Ginhaku Haidate
229/34,Ebon Tights
230/16,Furia Tights
230/17,Ebur Tights
233/97,Ebon Slacks
233/98,Furia Slacks
233/99,Ebur Slacks
233/100,Ebon Pants
233/101,Furia Pants
233/102,Ebur Pants
233/103,Ebon Spats
233/104,Furia Spats
233/105,Ebur Spats
233/106,Ebon Slops
233/107,Furia Slops
233/108,Ebur Slops
248/80,Teutates Subligar
248/81,Torrent Subligar
248/82,Wicca Subligar
248/83,Augur's Brais
248/84,Ocelot Trousers
248/85,Perle Brayettes
248/86,Teal Slops
248/87,Aurore Brais
241/50,Goetia Chausses (BLM Empyrean)
241/51,Creed Cuisses (PLD Empyrean)
244/33,Ravager's Cuisses (WAR Empyrean)
244/34,Estoqueur's Fuseau (RDM Empyrean)
252/117,Tantra Hose (MNK Empyrean)
252/118,Raider's Culottes (THF Empyrean)
252/119,Bale Flanchard (DRK Empyrean)
252/120,Ferine Quijotes (BST Empyrean)
252/121,Aoidos' Rhingrave (BRD Empyrean)
252/122,Unkai Haidate (SAM Empyrean)
252/123,Iga Hakama (NIN Empyrean)
252/124,Lancer's Cuissots (DRG Empyrean)
252/125,Mavi Tayt (BLU Empyrean)
252/126,Navarch's Culottes (COR Empyrean)
252/127,Cirque Pantaloni (PUP Empyrean)
253/0,Savant's Pants (Male) (SCH Empyrean)
253/1,Savant's Pants (Female) (SCH Empyrean)
254/41,Orison Pantaloons (WHM Empyrean)
254/100,Charis Tights (Male) (DNC Empyrean)
254/101,Charis Tights (Female) (DNC Empyrean)
256/63,Sylvan Brague (RNG Empyrean)
256/64,Caller's Spats (SMN Empyrean)
264/54,Calmecac Trousers
264/55,Calmecac Subligar
264/56,Jingang Hose
264/57,Menhit Slacks
270/96,Triplus Subligar
271/115,Ogier's Breeches
271/116,Athos's Tights
271/117,Rubeus Spats
271/118,Praeco Slacks
272/82,Tussle Breeches
278/27,Kheper Kecks
278/28,Paean Tights
278/29,Auspex Slops
278/30,Hrafn Hose
278/31,Tenryu Hakama
280/124,Akasha Chaps
280/125,Alcedo Cuisses
281/127,Abatteur Subligar
282/78,Dux Cuisses
282/79,Chelona Trousers
291/100,Geomany Pants (Male) (GEO Artifact)
291/101,Geomany Pants (Female) (GEO Relic)
292/73,Runeist Trousers (RUN Artifact)
288/127,Orvail Pants
290/125,Karieyh Brayettes
290/126,Thurandaut Tights
292/74,Xux / Nahtirah
301/45,Mikinaak Cuisses
301/46,Manibozho Brais
301/47,Bokwus Slops
305/12,Bagua Pants (Male) (GEO Relic)
305/13,Bagua Pants (Female) (GEO Relic)
305/118,Futhark Trousers (RUN Relic)
305/119,Gorney Brayettes
305/120,Shneddick Tights
305/121,Weatherspoon Pants 
308/86,Quiahuiz Leggings
312/83,Qaaxo Tights
312/84,Artsieq Hose
312/85,Xaddi Cuisses
315/84,Erilaz Leg Guards (RUN Empyrean)
325/30,Miasmic Pants
327/44,Azimuth Tights (GEO Empyrean)
330/81,Despair Cuisses
330/82,Pursuer's Pants
330/83,Psycloth Lappas
330/84,Eschite Cuisses,
330/85,Rawhide Trousers
330/86,Naga Hakama
330/87,Vanya Slops
336/69,Founder's Hose
336/70,Samnuha Tights
339/12,Gyve Trousers
344/42,Odyssean Cuisses
344/43,Valorous Hose
344/44,Composer's Sabots
346/33,Merlinic Shalwar
348/68,Chironic Hose
349/31,Dashing Subligar
349/63,Herculean Trousers (Male)
349/64,Herculean Trousers (Female)
362/59,Malignance Tights
367/37,Ikenga's Trousers
367/38,Gleti's Breeches
367/39,Sakpata's Cuisses
367/40,Mpaca's Hose
367/41,Agwu's Slops
367/42,Bunzi's Pants
368/114,Nyame Flanchard
