237/16,Ebur Mufflers
237/17,Ebon Moufles
237/18,Furia Moufles
237/19,Ebur Moufles
237/20,Ebon Gauntlets
237/21,Furia Gauntlets
237/22,Ebur Gauntlets
229/15,Ebon Gloves
229/16,Furia Gloves
229/17,Ebur Gloves
229/18,Ebon Bracers
229/19,Furia Bracers
229/20,Ebur Bracers
229/21,Shikkoku Kote
229/22,Shinku Kote
229/23,Ginhaku Kote
229/24,Ebon Wristbands
230/14,Furia Wristbands
230/15,Ebur Wristbands
233/85,Ebon Gants
233/86,Furia Gants
233/87,Ebur Gants
233/88,Ebon Cuffs
233/89,Furia Cuffs
233/90,Ebur Cuffs
233/91,Ebon Gages
233/92,Furia Gages
233/93,Ebur Gages
233/94,Ebon Mitts
233/95,Furia Mitts
233/96,Ebur Mitts
248/72,Serpentes Cuffs
248/73,Praeda Gauntlets
248/74,Timarli Dastanas
248/75,Augur's Gloves
248/76,Ocelot Gloves
248/77,Perle Moufles
248/78,Teal Cuffs
248/79,Aurore Gloves
241/48,Goetia Gloves (BLM Empyrean)
241/49,Creed Gauntlets (PLD Empyrean)
244/31,Ravager's Mufflers (WAR Empyrean)
244/32,Estoqueur's Gantherots (RDM Empyrean)
252/104,Tantra Gloves (MNK Empyrean)
252/105,Raider's Armlets (THF Empyrean)
252/106,Bale Gauntlets (DRK Empyrean)
252/107,Ferine Manoplas (BST Empyrean)
252/108,Aoidos' Manchettes (BRD Empyrean)
252/109,Unkai Kote (SAM Empyrean)
252/110,Iga Tekko (NIN Empyrean)
252/111,Lancer Vambraces (DRG Empyrean)
252/112,Mavi Bazuband (BLU Empyrean)
252/113,Navarch's Gants (COR Empyrean)
252/114,Cirque Guanti (PUP Empyrean)
252/115,Savant's Bracers (Male) (SCH Empyrean)
252/116,Savant's Bracers (Female) (SCH Empyrean)
254/40,Orison Mitts (WHM Empyrean)
254/98,Charis Bangles (Male) (DNC Empyrean)
254/99,Charis Bangles (Female) (DNC Empyrean)
256/61,Sylvan Glovelettes (RNG Empyrean)
256/62,Caller's Bracers (SMN Empyrean)
270/95,Brego Gloves
271/112,Ogier's Gauntlets
271/113,Athos's Gloves
271/114,Rubeus Gloves
278/22,Kheper Wristbands
278/23,Paean Cuffs
278/24,Auspex Gages
278/25,Hrafn Gauntlets
278/26,Tenryu Tekko
280/121,Palaaka Gloves
280/122,Aneirin's Gloves
280/123,Alcedo Gauntlets
282/76,Dux Finger Gauntlets
282/77,Chelona Gloves
291/98,Geomancy Mitaines (Male) (GEO Artifact)
291/99,Geomancy Mitaines (Female) (GEO Artifact)
292/72,Runeist Mitons (RUN Artifact)
290/121,Karieyh Moufles
290/122,Thurandaut Gloves
290/123,Orvail Cuffs
292/71,Yaoyotl / Quauhpilli
301/42,Mikinaak Gauntlets
301/43,Manibozho Gloves
301/44,Bokwus Gloves
304/46,Buremte Gloves
305/10,Bagua Mitaines (Male) (GEO Relic)
305/11,Bagua Mitaines (Female) (GEO Relic)
305/114,Futhark Mitons (RUN Relic)
305/115,Gorney Moufles
305/116,Shneddick Gloves
305/117,Weatherspoon Cuffs
312/80,Qaaxo Mitaines
312/81,Artsieq Cuffs
312/82,Xaddi Gauntlets
315/83,Erilaz Gauntlets (RUN Empyrean)
325/29,Crusher's Gauntlets
327/43,Azimuth Gloves (GEO Empyrean)
330/74,Despair finger Gauntlets
330/75,Pursuer's Cuffs
330/76,Psycloth Manillas
330/77,Eschite Gauntlets
330/78,Rawhide Gloves
330/79,Naga Tekko
330/80,Vanya Cuffs
336/66,Founder's Gauntlets
344/39,Composer's Mitts
344/40,Odyssean Gauntlets 
344/41,Valorus Mitts
346/32,Merlinic Dastanas
348/67,Chironic Gloves
349/61,Herculean Gloves (Male)
349/62,Herculean Gloves (Female)
362/58,Malignance Gloves
367/31,Ikenga's Gloves
367/32,Gleti's Gauntlets
367/33,Sakpata's Gauntlets
367/34,Mpaca's Gloves
367/35,Agwu's Gages
367/36,Bunzi's Gloves
368/113,Nyame Gauntlets
384/40,Hope-Perfection-Revelation Gauntlets
384/41,Trust-Prestige-Sworn Gauntlets
384/42,Bravery-Intrepid-Indomitable Gloves
384/43,Justice-Magnificent-Duty Gauntlets
384/44,Mercy-Grace-Clemency Kote
