@None
289/123,Coalition Rod 
281/49,Solstice
303/124,Tamaxchi
308/36,Camaraderie Wand
317/14,Idris
358/8,Idris (119)
319/94,Nehushtan
331/32,Nibiru cudgel
331/39,Blurred rod
336/99,Divinity
336/101,Rubicundity
336/103,Heartstopper
344/89,Tishtrya
356/94,Asclepius (SU5)
359/91,Kaja Rod
360/98,Maxentius
362/69,Daybreak
367/107,Bunzi's Rod
375/73,Lorg Mor (Non AG)
377/58,Lorg Mor (Stage 5)

@Staff
127/85,Treat Staff
227/20,B. Shantotto's Staff
353/92,Hapy Staff
357/93,Lamia Staff
358/60,Aern Staff
370/3,Aern Staff II
361/127,Ranine Staff
364/53,Savagelands Pole
369/55,Sophistry
370/77,Levin
371/112,Profane Staff
373/53,Garazu-Horeizu's Staff
375/121,Garazu-Horeizu's Staff II
378/81,Ethereal Staff
55/11,Ash Staff
55/21,Ash Pole
55/15,Spiked Club
55/13,Legionnaire's Staff
55/25,Monster Signa
55/18,Elm Pole
55/9,Holly Staff
148/58,Kingdom Signet Staff
148/59,Federation Signet Staff
148/60,Republic Signet Staff
220/29,Caver's Shovel
55/19,Holly Pole
55/14,Wise Wizard's Staff
55/8,Elm Staff
55/20,Oak Pole
55/16,Rockmasher
55/10,Oak Staff
55/23,Mahogany Pole
55/12,Mahogany Staff
127/84,Earth Staff
127/78,Water Staff
127/79,Wind Staff
127/82,Fire Staff
127/80,Ice Staff
127/81,Thunder Staff
127/83,Light Staff
127/77,Dark Staff
282/114,Iridal Staff
55/17,Ebony Pole
55/22,Mythic Pole
55/24,Rune Staff
210/76,Alkalurops
211/74,Mekki Shakki
211/75,Dorje
138/98,Iron-splitter
138/119,Claustrum
205/46,Laevateinn
205/47,Nirvana
205/59,Tupsimati
149/61,Primate Staff
242/49,Hvergelmir
227/24,Majestas
288/25,Zamzummim staff
264/110,Fulcrum Pole
275/78,Claustrum (119 AG)
275/81,Laevateinn (119 AG)
275/91,Nirvana (119 AG)
275/94,Tupsimati (119 AG)
275/105,Hvergelmir (119 AG)
279/55,Plenitas Virga
303/122,Voay Staff
303/121,Forefront Scepter
308/37,Baqil Staff
319/95,Keraunos
325/51,Mindmelter
331/33,Nibiru staff
336/102,Malice masher
344/90,Khatvanga
349/34,Exemplar
356/96,Kaumodaki (SU5)
359/92,Kaja Staff
360/99,Xoanon
367/103,Mpaca's Staff
375/74,Opashoro (Non AG)
377/59,Opashoro (Stage 5)
