@None
55/68,Brass Knuckles
55/63,Cesti
55/78,Brass Baghnakhs
55/64,Lizard Cesti
55/69,Metal Knuckles
55/76,Bone Patas
55/65,Poison Cesti
55/60,Claws
55/57,Jamadhars
55/77,Cat Baghnakhs
55/70,Mythril Knuckles
55/61,Mythril Claws
55/75,Patas
55/79,Baghnakhs
55/56,Katars
55/66,Darksteel Knuckles
55/59,Darksteel Claws
55/55,Darksteel Katars
55/62,Cermet Claws
55/74,Gold Patas
55/73,Manoples
55/72,Diamond Knuckles
55/71,Koenigs Knuckles
55/80,Rune Baghnakhs
55/54,Avengers
149/91,Adargas
166/93,Sainti
142/54,Spharai
172/57,Black Adargas
206/16,Glanzfaust
206/17,Kenkonken
211/2,Shenlong's Baghnakhs
245/99,Afflictors
55/58,Exocets
170/12,Darksteel Sainti
242/29,Verethragna
171/119,Adaman Sainti
173/79,Hades Sainti
269/41,Girru
274/38,Spharai (99)
274/37,Glanzfaust (99)
280/13,Kenkonken (99)
274/36,Verethragna (99)
293/90,Tlalpoloani
304/71,Forefront Cesti
319/28,Ohrmazd
328/72,Blurred claws
328/73,Nibiru sainti
341/14,Denouements
343/1,Godhands
352/111,Aphelion Knuckles
356/17,Sharanga (SU5)
359/24,Kaja Knuckles
360/31,Karambit
374/49,Varga Purnikawa

@Dagger
115/121,Bronze Knife
115/126,Bronze Dagger
354/81,Chicken Knife II 
358/83,Aern Dagger
370/30,Aern Dagger II
358/121,Qutrub Dagger
362/87,Wind Knife
363/16,Norgish Dagger
363/17,Esikuva
378/12,Ethereal Dagger
380/40,Hedron Dagger
381/26,Esoteric Athame
116/14,Bone Knife
115/127,Brass Dagger
116/0,Dagger
115/122,Knife
116/3,Baselard
116/1,Mythril Dagger
116/10,Parrying Knife
116/12,Kris
115/123,Mythril Knife
200/65,Thug's Jambiya
116/11,Combat Caster's Dagger
116/4,Mythril Baselard
116/6,Kukri
116/2,Darksteel Baselard
116/7,Mythril Kukri
115/120,Darksteel Knife
116/13,Triple Dagger
115/125,Misericorde
200/64,Darksteel Jambiya
116/5,Darksteel Kukri
116/107,Kard
115/124,Cermet Knife
116/8,Cermet Kukri
115/119,Valiant Knife
173/38,Matron's Knife
148/6,Harpe
175/27,Khimaira Jambiya
219/46,Ermine's Tail
116/9,Heart Snatcher
164/40,Jambiya
211/3,Azoth
142/48,Mandau
172/56,Supernal Knife
206/12,Vajra
206/14,Carnwenhan
206/15,Terpsichore
227/41,Machismo
245/97,Twashtar
246/57,Auric Dagger
262/15,Twilight Dagger
265/8,Mantodea Harpe
276/92,Mandau (99)
142/52,Raetic Kris
276/99,Vajra (99)
276/102,Carnwenhan (99)
276/105,Terpsichore (99)
276/106,Twashtar (99)
266/47,Lux Pugio
266/86,Coruscanti
269/55,Asteria
280/28,Blustery Dagger
281/70,Sandung
290/23,Coalition Dirk
292/16,Izhiikoh 
308/69,Camaraderie Dagger 
320/10,Ipetam
325/88,Rhadamanthus
327/84,Odium
332/20,Nibiru knife
345/30,Sangoma
345/31,Aeneas
357/9,Gandring (SU5)
360/1,Kaja Knife
361/8,Tauret
368/76,Gleti's Knife
376/112,Mpu Gandring

@Sword
116/78,Bronze Sword
206/8,Unknown Sword
327/83,Excalipoor
353/100,Firetongue
354/6,Onion Sword II
354/107,Blizzard Brand
355/117,Kam'lanaut's Sword
357/31,Unused Blue Sword
358/82,Aern Sword
370/29,Aern Sword II
364/63,Nihility
369/21,Twinned Blade
370/86,Extinction
378/13,Ethereal Sword
381/5,Macana
116/75,Brass Xiphos
116/74,Xiphos
116/76,Gladius
116/25,Fleuret
116/80,Iron Sword
116/65,Sapara
116/17,Bilbo
116/66,Scimitar
116/61,Longsword
116/59,Spatha
116/85,Katzbalger
116/86,Broadsword
116/24,Epee
116/18,Junior Musketeer's Tuck
116/68,Hanger
165/6,Macuahuitl
116/81,Mythril Sword
116/26,Schwert
116/23,Mythril Degen
116/72,Falchion
116/67,Tulwar
116/22,Degen
116/73,Cutlass
116/89,Bastard Sword
116/16,Small Sword
116/84,Anelace
116/27,Royal Guard's Fleuret
116/98,Wing Sword
116/77,Darksteel Sword
116/60,Gold Sword
116/83,Cermet Sword
116/70,Darksteel Falchion
116/20,Schlaeger
116/90,Hunting Sword
116/62,Knight's Sword
116/71,Platinum Cutlass
116/15,Colichemarde
116/63,Saber
116/87,Coral Sword
150/117,Shotel
116/79,Jagdplaute
164/39,Kilij
116/64,Rune Blade
183/112,Cermet Kilij
116/21,Duel Rapier
116/91,Espadon
170/11,Darksteel Kilij
116/19,Joyeuse
116/69,Ridill
116/96,Holy Sword
210/126,Fragarach
116/93,Ancient Sword
171/118,Sanguine Sword
175/28,Hauteclaire
184/101,Hofud
116/82,Dainslaif
116/92,Nadrs
171/3,Adaman Kilij
211/103,Organics
116/88,Hrotti
116/95,Dissector
116/94,Kaiser Sword
116/97,Gluttony Sword
142/47,Excalibur
206/9,Tizona
206/10,Murgleis
206/13,Burtgang
227/42,Concordia
242/28,Almace
246/58,Tyrfing
263/110,Sagasinger
266/109,Ephemeron
276/93,Excalibur (99)
276/98,Murgleis (99)
276/100,Burtgang (99)
276/104,Tizona (99)
276/107,Almace (99)
279/97,Sanus Ensis
279/98,Ark Saber
279/99,Ark Sword
290/24,Coalition Blade
292/17,Buramenk'ah 
308/70,Camaraderie Blade 
320/11,Claidheamh Soluis
325/89,Acclimator
332/21,Nibiru blade
334/117,Medeina kilij
337/23,Brilliance
337/25,Vampirism
341/41,Fettering blade
341/98,Reikiko
345/32,Sequence
352/9,Fermion sword
355/24,Save the Queen II
357/12,Crocea Mors (SU5)
360/2,Kaja Sword
361/9,Naegling
368/77,Sakpata's Sword
376/113,Caliburnus

@Axe
115/86,Bronze Axe
279/100,Ark Tabar
281/72,Unknown Axe
355/1,Demonic Axe
361/49,Ark Tabar
358/84,Aern Axe
370/31,Aern Axe II
378/14,Ethereal Axe
115/87,Brass Axe
115/88,Battleaxe
115/90,Bone Axe
115/98,War Pick
115/89,Mythril Axe
115/100,Bone Pick
115/99,Mythril Pick
115/93,Tabar
115/96,Nadziak
115/91,Tabarzin
115/97,Darksteel Pick
115/94,Darksteel Axe
115/92,Darksteel Tabar
115/101,Orcish Axe
115/95,Rune Axe
145/77,Tomahawk
210/127,Labrys
142/53,Guttler
206/6,Aymur
245/98,Farsha
246/59,Glyph Axe
171/116,Sirius Axe
265/6,Tonatiuh Axe
276/94,Guttler (99)
276/101,Aymur (99)
276/108,Farsha (99)
279/121,Aytanri
290/25,Coalition Axe 
292/18,Kerehcatl 
304/89,Hunahpu
308/71,Camaraderie Axe 
320/12,Kumbhakarna
332/22,Nibiru tabar
332/25,Blurred axe
345/33,Tri-edge
357/8,Pangu (SU5)
357/122,Gramk's Axe
360/3,Kaja Axe
361/10,Dolichenus
368/74,Ikenga's Axe
376/114,Spalirisos

@Katana
368/72,Yagyu Darkblade
378/15,Ethereal Katana
116/106,Kunai
116/101,Wakizashi
116/102,Kodachi
116/100,Fudo
152/19,Sai
116/103,Sakurafubuki
116/104,Kabutowari
116/105,Ganko
158/71,Hirenjaku
172/55,Hayabusa
211/1,Shusui
142/51,Kikoku
206/11,Nagi
211/105,Oninohocho
171/117,Ryumon
246/60,Hochomasamune
247/45,Kannagi
288/34,Uguisu
276/95,Kikoku (99)
276/103,Nagi (99)
276/109,Kannagi (99)
279/101,Ikarigiri
304/88,Ichijintanto
320/13,Izuna
325/90,Achiuchikapu
332/23,Mijin
332/26,Kujaku
345/34,Heishi Shorinken
357/10,Fudo Masamune (SU5)
360/4,Kaja Katana
361/11,Gokotai
368/75,Kunimitsu
376/115,Dokoku

@Club
115/85,Chocobo Wand
116/44,Chocobo Wand (Unused)
116/45,Chocobo Wand (Unused)
116/46,Chocobo Wand (Unused)
116/47,Chocobo Wand (Unused)
116/48,Chocobo Wand (Unused)
116/49,Chocobo Wand (Unused)
160/125,Moogle Rod
170/39,Nomad Moogle Rod
218/35,Dream Bell
220/37,Club Hammer
221/5,Lady Bell
267/54,Maestro's Baton
267/55,Melomane Mallet
280/71,Kitty Rod
286/68,Shell Scepter
286/69,Gobbie Gavel
313/113,Red Spriggan Club
313/114,Purple Spriggan Club
317/73,Kyuka uchiwa
325/87,Leafkin bopper
326/47,Heartbeater
352/82,Seika Uchiwa
353/16,Jingly Rod
357/86,Soulflayer's Wand
358/122,Floral Hagoita
361/113,Cath Palug Hammer
363/48,Burrower's Wand
370/98,Thunder Hammer
371/3,Apkallu Scepter
371/81,Tengu War Fan
378/16,Ethereal Club
115/106,Bronze Mace
115/110,Ash Club
115/115,Bronze Hammer
116/30,Bronze Rod
116/37,Maple Wand
115/116,Brass Hammer
116/31,Brass Rod
116/42,Willow Wand
115/108,Mace
116/32,Rod
115/103,Bone Cudgel
116/34,Bone Rod
116/36,Yew Wand
115/118,Maul
115/111,Chestnut Club
116/41,Chestnut Wand
115/117,Warhammer
115/109,Mythril Mace
116/33,Mythril Rod
116/40,Rose Wand
115/113,Great Club
115/102,Oak Cudgel
115/104,Buzdygan
116/28,Scepter
115/105,Darksteel Mace
115/114,Darksteel Maul
116/29,Darksteel Rod
116/35,Ebony Wand
115/107,Platinum Mace
115/112,Shellbuster
116/52,Curse Wand
116/57,Pilgrim's Wand
116/54,Earth Wand
142/49,Rune Rod
149/90,Morgenstern
116/38,Mythic Wand
116/58,Fey Wand
142/50,Trial Club
150/118,Seveneyes
116/50,Star Rod
116/55,Imperial Wand
159/104,Charm Wand
164/41,Jadagna
116/56,Martial Wand
183/111,Brass Jadagna
211/104,Flanged Mace
116/43,Caduceus
116/99,Mjollnir
206/7,Yagrush
211/0,Antares
116/39,Mistilteinn
242/58,Gambanteinn
246/61,Owleyes
265/7,Tefnut Wand
266/61,Rounsey Wand
116/51,Asklepios
116/53,Skirnir's Wand
276/96,Mjollnir (99)
276/97,Yagrush (99)
276/110,Gambanteinn (99)
290/26,Coalition Rod 
281/71,Solstice
304/90,Tamaxchi
308/72,Camaraderie Wand 
317/22,Idris
358/16,Idris (119)
320/14,Nehushtan
332/24,Nibiru cudgel
332/27,Blurred rod
337/24,Divinity
337/26,Rubicundity
337/27,Heartstopper
345/35,Tishtrya
357/11,Asclepius (SU5)
360/5,Kaja Rod
361/12,Maxentius
362/88,Daybreak
368/73,Wizard's Rod
368/79,Bunzi's Rod
376/116,Lorg Mor
