315/90,Goblin Suit
321/107,Mandragora Suit
317/62,Shokujo happi
326/55,Heart apron
327/113,Pupil's Shirt
331/0,Behemoth suit
331/1,Poroggo Coat
334/125,Pupil's camisa
335/14,Cossie top
336/90,Starlet jabot
339/33,Track shirt
341/26,Botulus suit
344/69,Korrigan suit
347/35,Wyrmking suit
363/121,Poroggo Fleece
372/94,Poroggo Cassock
365/43,Adenium suit
379/98,Magh Bihu's suit
369/123,Ziamet Peti
370/114,Cancrine apron
373/32,Morbol Apron
374/79,Esthete's Coat
379/99,Boudox's Suit
379/100,Sapphire Platemail
379/101,Jadeite Cuirie
380/101,Diamond Haramaki
380/102,Emerald Jubbah
379/102,Ruby Robe
380/103,Yule Talisman
381/88,Hebenus Top
382/61,Cowardice Coat
382/118,Tajawwul

52/14,Leather Vest
52/15,Breastplate
52/16,Tunic
52/17,Shinobi Gi
52/18,ChainMail
52/19,Lizard Jerkin
52/20,Raptor Jerkin
52/22,Hara-Ate
52/23,Cloak
52/24,Silk Cloak
52/25,Royal Squire's ChainMail
52/26,Royal Knight's ChainMail
52/27,Padded Armor
52/29,Bone Harness
52/30,Kenpogi
52/31,Wool Robe
52/32,Tactician Magician's Coat
52/33,Robe
52/34,Doublet
52/35,Darksteel Cuirass
52/36,Gambison
52/37,Battle Jupon
52/38,Iron Musketeer's Cuirass
52/39,Centurion's Scale Mail
52/40,Gavial Mail
52/41,Scale Mail
52/42,Mythril Breastplate
52/43,Savage Separates
52/44,Assault Breastplate
52/45,Cardinal Vest
52/46,Scorpion Harness
52/47,Demon's Harness
52/48,Lord's Cuirass
52/49,Jujitsu Gi
52/50,Royal Knight's Aketon
52/51,Aketon
52/52,Haubergeon
52/53,Byrnie
52/54,War Shinobi Gi
52/55,Earth Doublet
52/56,Brigandine
94/54,Justaucorps
94/55,Black Cloak
94/56,Vermillion Cloak
94/57,Blue Cotehardie
94/58,Black Cotehardie
94/59,Fighter's Lorica (WAR Artifact)
94/60,Temple Cyclas (MNK Artifact)
94/61,Healer's Briault (WHM Artifact)
94/62,Wizard's Coat (BLM Artifact)
94/63,Warlock's Tabard (RDM Artifact)
94/64,Rogue's Vest (THF Artifact)
96/89,Gallant Surcoat (PLD Artifact)
96/90,Chaos Cuirass (DRK Artifact)
96/91,Beast JackCoat (BST Artifact)
96/92,Choral Justaucorps (BRD Artifact)
96/93,Hunter's Jerkin (RNG Artifact)
99/62,Myochin Domaru (SAM Artifact)
99/63,Ninja ChainMail (NIN Artifact)
99/64,Drachen Mail (DRG Artifact)
99/65,Evoker's Doublet (SMN Artifact)
163/67,Magus Jubbah (BLU Artifact)
160/102,Corsair's Frac (COR Artifact)
162/77,Puppetry Tobe (PUP Artifact)
198/87,Dancer's Casaque (DNC Artifact)
198/88,Scholar's Gown (SCH Artifact)
119/34,Tiger Jerkin
119/35,Iron Scale Mail
121/70,Steel Scale Mail
121/71,Coeurl Jerkin
121/72,Adaman Cuirass
121/73,Coral Harness
121/74,Noble's Tunic
121/75,Hauberk
121/76,Arhat's Gi
121/77,Dragon Mail
124/119,Rasetsu Samue
124/120,Crimson Scale Mail
124/121,Adaman Hauberk
124/122,Ogre Jerkin
124/123,Koenig Cuirass
125/62,War Aketon
127/47,Holy Breastplate
127/48,Yasha Samue
127/49,Kirin's Osode
127/50,Hecatomb Harness
127/51,Errant Houppelande
130/2,Shura Togi
130/3,Dalmatica
130/4,Carapace Breastplate
130/5,Dusk Jerkin
130/6,Dragon Harness
134/76,Warrior's Lorica (WAR Relic)
134/77,Melee Cyclas (MNK Relic)
134/78,Cleric's Briault (WHM Relic)
134/79,Sorcerer's Coat (BLM Relic)
134/80,Duelist's Tabard (RDM Relic)
134/81,Assassin's Vest (THF Relic)
134/82,Valor Surcoat (PLD Relic)
134/83,Abyss Cuirass (DRK Relic)
134/84,Monster JackCoat (BST Relic)
134/85,Bard's Justaucorps (BRD Relic)
134/86,Scout's Jerkin (RNG Relic)
134/87,Saotome Domaru (SAM Relic)
134/88,Koga ChainMail (NIN Relic)
134/89,Wyrm Mail (DRG Relic)
134/90,Summoner's Doublet (SMN Relic)
214/43,Mirage Jubbah (BLU Relic)
214/44,Commodore Frac (COR Relic)
214/45,Pantin Tobe (PUP Relic)
218/13,Etoile Casaque (DNC Relic)
217/98,Argute Gown (SCH Relic)
134/91,Scorpion Breastplate
134/92,Austere Robe
134/93,Opaline Dress
138/76,Kingdom Aketon
138/77,Federation Aketon
138/78,Republic Aketon
145/3,Hydra Harness
145/4,Shade Harness
145/5,Garish Tunic
145/6,Seer's Tunic
145/7,Hydra Doublet
145/8,Noct Doublet
146/15,Bison Jacket
146/16,Sha'ir Manteel
146/61,Barone Corazza
146/100,Igqira Weskit
148/34,Eisenbrust
150/79,Hachiman Domaru
150/80,Blessed Briault
151/63,Chasuble
153/34,Unicorn Harness
153/71,Trader's Saio
154/82,Alumine Haubert
155/10,Plastron
157/111,Nashira Manteel
158/51,Homam Corazza
158/107,Trader's Saio (Black)
159/14,Crow Jupon
154/20,Hydra Haubert
160/82,Hydra Jupon
163/68,Sipahi Jawshan
163/69,Jaridah Peti
166/59,Amir Korazin
166/60,Pahluwan Khazagand
166/61,Yigit Gomlek
170/92,Corselet
170/93,Kyudogi
174/108,Ares's Cuirass
174/109,Skadi's Cuirie
176/19,Usukane Haramaki
176/20,Marduk's Jubbah
176/21,Morrigan's Robe
183/31,Goliard Saio
182/31,Denali Jacket
183/30,Askar Korazin
185/111,Shadow Breastplate
186/20,Shadow Coat
184/76,Valhalla Breastplate
196/97,Cobra Unit Harness
200/100,Cobra Unit Coat
201/45,Iron Ram Hauberk
199/19,Fourth Division Brunne
199/18,Bastokan Campaign Armor (Unobtainable)
204/74,Savage Top
207/47,Hachiryu Haramaki
221/58,Royal Redingote
221/57,Nuevo Coselete
221/86,Mirke Wardecors
237/59,Ebon Cuirass
237/60,Furia Cuirass
237/61,Ebur Cuirass
237/62,Ebon Mail
237/63,Furia Mail
237/64,Ebur Mail
237/65,Ebon Haubert
237/66,Furia Haubert
237/67,Ebur Haubert
237/68,Ebon Breastplate
237/69,Furia Breastplate
237/70,Ebur Breastplate
230/41,Ebon Harness
230/42,Furia Harness
230/43,Ebur Harness
230/44,Ebon Jerkin
230/45,Furia Jerkin
230/46,Ebur Jerkin
230/47,Shikkoku Togi
230/48,Shinku Togi
230/49,Ginhaku Togi
230/50,Ebon Vest
230/83,Furia Vest
230/84,Ebur Vest
234/5,Ebon Talar
234/6,Furia Talar
234/7,Ebur Talar
234/8,Ebon Coat
234/9,Furia Coat
234/10,Ebur Coat
234/11,Ebon Bliaut
234/12,Furia Bliaut
234/13,Ebur Bliaut
234/14,Ebon Frock
234/15,Furia Frock
234/16,Ebur Frock
239/5,Nocturnus Mail
248/99,Grim Cuirass
248/100,Timarli Jawshan
248/101,Yhel Jacket
248/102,Juogi
248/103,Augur's Jaseran
248/104,Loki's Kaftan
248/105,Perle Hauberk
248/106,Teal Saio
248/107,Aurore Doublet
241/56,Goetia Coat (BLM Empyrean)
241/57,Creed Cuirass (PLD Empyrean)
244/39,Ravager's Lorica (WAR Empyrean)
244/40,Estoqueur's Sayon (RDM Empyrean)
253/27,Tantra Cyclas (MNK Empyrean)
253/28,Raider's Vest (THF Empyrean)
253/29,Bale Cuirass (DRK Empyrean)
253/30,Ferine Gausape (BST Empyrean)
253/31,Aoidos' Hongreline (BRD Empyrean)
253/32,Unkai Domaru (SAM Empyrean)
253/33,Iga Ningi (NIN Empyrean)
253/34,Lancer Plackart (DRG Empyrean)
253/35,Mavi Mintan (BLU Empyrean)
253/36,Navarch's Frac (COR Empyrean)
253/37,Cirque Farsetto (PUP Empyrean)
253/38,Savant's Gown (SCH Empyrean)
254/44,Orison Bliaud (WHM Empyrean)
254/105,Charis Casaque (DNC Empyrean)
256/69,Sylvan Caban (RNG Empyrean)
256/70,Caller's Doublet (SMN Empyrean)
261/87,Twilight Mail
261/88,Twilight Cloak
263/29,Cuauhtli Harness
263/30,Fazheluo Mail
263/66,Hyksos Robe
263/91,Mextli Harness
263/92,Anhur Robe
263/93,Fazheluo Radiant Mail
266/31,Ocelomeh Harness
266/32,Nefer Kalasiris
266/33,Mekira Toshugai
266/119,Heka's Kalasiris
267/0,Toci's Harness
267/21,Mekira Meikogai
271/126,Ogier's Surcoat
271/127,Athos's Tabard
272/0,Rubeus Jacket
272/1,Fulad-Zereh
272/2,Praeco Doublet
278/42,Kheper Jacket
278/43,Paean Bliaut
278/44,Auspex Doublet
278/45,Hrafn Haubert
278/46,Tenryu Domaru
278/47,Tessera Saio
281/115,Matanca Harness
282/84,Dux Scale Mail
282/85,Chelona Blazer
288/105,Baalmuian Robe
291/110,Geomancy Tunic (GEO Artifact)
292/81,Runeist Coat (RUN Artifact)
291/10,Karieyh Haubert
291/11,Thurandaut Tabard
291/12,Orvail Robe
291/13,Councilor's Garb
291/14,Morass Tunic
301/54,Mikinaak Breastplate
301/55,Manibozho Jerkin
301/56,Bokwus Robe
305/17,Bagua Tunic (GEO Relic)
306/2,Futhark Coat (RUN Relic)
306/3,Gorney Haubert
306/4,Shneddick Tabard
306/5,Weatherspoon Robe
312/92,Qaaxo Harness
312/93,Artsieq Jubbah
312/94,Xaddi Mail
315/89,Erilaz Surcoat (RUN Empyrean)
320/92,Mekosuchinae Harness
325/40,Ravenous Breastplate
325/41,Wretched Coat
325/42,Foppish Tunica
327/53,Azimuth Robe (GEO Empyrean)
327/54,Tartarus Platemail
330/121,Despair Mail
330/122,Pursuer's Doublet
330/123,Psycloth Vest
330/124,Eschite Breastplate
330/125,Rawhide Vest
330/126,Naga Samue
330/127,Vanya Robe
334/106,Vrikodara Jupon
334/107,Lapidary Tunic
335/29,Chozoron coselete
336/87,Founder's Breastplate
336/88,Jumalik Mail
336/89,Samnuha Coat
339/14,Terminal Plate
339/15,Gyve Doublet
344/67,Odyssean chestplate
344/68,Valorus Mail
346/36,Merlinic Jubbah
348/71,Chironic Doublet
349/68,Herculean Vest
361/126,Sacro Breastplate
362/64,Malignance Tabard
367/70,Ikenga's Vest
367/71,Gleti's Cuirass
367/72,Sakpata's Breastplate
367/73,Mpaca's Doublet
367/74,Agwu's Robe
367/75,Bunzi's Robe
368/117,Nyame Mail
