99/7,Evoker's Spats (SMN Artifact)
162/70,Magus Shalwar (BLU Artifact)
162/71,Corsair's Culotte (COR Artifact)
162/72,Pup. Churidars (PUP Artifact)
198/66,Dancer's Tights (DNC Artifact)
198/67,Scholar's Pants (SCH Artifact)
119/22,Tiger Trousers
119/23,Iron Cuisses
120/123,Steel Cuisses
120/124,Coeurl Trousers
120/125,Adaman Cuisses
120/126,Coral Subligar
120/127,Noble's Slacks
121/0,Thick Breeches
121/1,Arhat's Hakama
121/2,Dragon Cuisses
124/79,Rasetsu Hakama
124/80,Crimson Cuisses
124/81,Adaman Breeches
124/82,Ogre Trousers
124/83,Koenig Diechlings
125/54,War Brais
126/102,Yasha Hakama
126/103,Byakko's Haidate
126/104,Hecatomb Subligar
126/105,Errant Slops
129/82,Shura Haidate
129/83,Zenith Slacks
129/84,Dusk Trousers
129/85,Dragon Subligar
133/64,Warrior's Cuisses (WAR Relic)
133/65,Melee Hose (MNK Relic)
133/66,Cleric's Pantaloons (WHM Relic)
133/67,Sorcerer's Tonban (BLM Relic)
133/68,Duelist's Tights (RDM Relic)
133/69,Assassin's Culotte (THF Relic)
133/70,Valor Breeches (PLD Relic)
133/71,Abyss Flanchard (DRK Relic)
133/72,Monster Trousers (BST Relic)
133/73,Bard's Cannions (BRD Relic)
133/74,Scout's Braccae (RNG Relic)
133/75,Saotome Haidate (SAM Relic)
133/76,Koga Hakama (NIN Relic)
133/77,Wyrm Brais (DRG Relic)
133/78,Summoner's Spats (SMN Relic)
214/34,Mirage Shalwar (BLU Relic)
214/35,Commodore Culotte (COR Relic)
214/36,Pantin Churidars (PUP Relic)
218/0,Etoile Tights (DNC Relic)
217/88,Argute Pants (SCH Relic)
133/79,Austere Slops
133/80,Opaline Hose
144/71,Hydra Tights
144/72,Shade Tights
144/73,Garish Slacks
144/74,Seer's Slacks
144/75,Hydra Brais
144/76,Noct Brais
145/123,Bison Kecks
145/124,Sha'ir Seraweels
146/53,Barone Cosciales
146/92,Igqira Lappa
148/26,Eisendiechlings
149/34,Lord's Cuisses
149/127,Zodiac Subligars (Obtained from Phomiuna Aqueducts)
149/120,Femina Subligar
150/59,Hachiman Hakama
150/60,Blessed Trousers
151/55,Wise Braconi
153/26,Unicorn Subligar
153/63,Trader's Slops
154/70,Alumine Brayettes
155/2,Black Cuisses
157/96,Nashira Seraweels
158/37,Homam Cosciales
158/99,Trader's Slops (Black)
159/6,Crow Hose
153/122,Hydra Brayettes
160/74,Hydra Hose
163/39,Sipahi Zerehs
163/40,Jaridah Salvars
166/33,Amir Dirs
166/34,Pahluwan Seraweels
166/35,Yigit Seraweels
157/30,Elvaan Shorts
174/92,Ares's Flanchard
174/93,Skadi's Chausses
175/123,Usukane Hizayoroi
175/124,Marduk's Shalwar
175/125,Morrigan's Slops
182/127,Goliard Trews
182/21,Denali Kecks
182/126,Askar Dirs
185/103,Shadow Cuishes
186/10,Shadow Trews
199/61,Cobra Unit Trousers
200/95,Cobra Unit Slops
197/75,Iron Ram Breeches
196/73,San d'Orian Campaign Armor (Unobtainable)
199/3,Fourth Division Breeches
199/2,Bastokan Campaign Armor (Unobtainable)
207/41,Hachiryu Haidate
225/22,Blizter Poleyn
225/23,Desultor Tassets
225/24,Tatsumaki Sitagoromo
236/91,Ebon Cuisses
236/92,Furia Cuisses
236/93,Ebur Cuisses
236/94,Ebon Breeches
236/95,Furia Breeches
236/96,Ebur Breeches
236/97,Ebon Brayettes
236/98,Furia Brayettes
236/99,Ebur Brayettes
236/100,Ebon Hose
236/101,Furia Hose
236/102,Ebur Hose
228/102,Ebon Brias
228/103,Furia Brias
228/104,Ebur Brias
228/105,Ebon Braccae
228/106,Furia Braccae
228/107,Ebur Braccae
228/108,Shikkoku Haidate
228/109,Shinku Haidate
228/110,Ginhaku Haidate
228/111,Ebon Tights
230/6,Furia Tights
230/7,Ebur Tights
233/37,Ebon Slacks
233/38,Furia Slacks
233/39,Ebur Slacks
233/40,Ebon Pants
233/41,Furia Pants
233/42,Ebur Pants
233/43,Ebon Spats
233/44,Furia Spats
233/45,Ebur Spats
233/46,Ebon Slops
233/47,Furia Slops
233/48,Ebur Slops
248/44,Teutates Subligar
248/45,Torrent Subligar
248/46,Wicca Subligar
248/47,Augur's Brais
248/48,Ocelot Trousers
248/49,Perle Brayettes
248/50,Teal Slops
248/51,Aurore Brais
241/40,Goetia Chausses (BLM Empyrean)
241/41,Creed Cuisses (PLD Empyrean)
244/23,Ravager's Cuisses (WAR Empyrean)
244/24,Estoqueur's Fuseau (RDM Empyrean)
252/54,Tantra Hose (MNK Empyrean)
252/55,Raider's Culottes (THF Empyrean)
252/56,Bale Flanchard (DRK Empyrean)
252/57,Ferine Quijotes (BST Empyrean)
252/58,Aoidos' Rhingrave (BRD Empyrean)
252/59,Unkai Haidate (SAM Empyrean)
252/60,Iga Hakama (NIN Empyrean)
252/61,Lancer's Cuissots (DRG Empyrean)
252/62,Mavi Tayt (BLU Empyrean)
252/63,Navarch's Culottes (COR Empyrean)
252/64,Cirque Pantaloni (PUP Empyrean)
252/65,Savant's Pants (SCH Empyrean)
254/36,Orison Pantaloons (WHM Empyrean)
254/92,Charis Tights (DNC Empyrean)
256/53,Sylvan Brague (RNG Empyrean)
256/54,Caller's Spats (SMN Empyrean)
264/46,Calmecac Trousers
264/47,Calmecac Subligar
264/48,Jingang Hose
264/49,Menhit Slacks
270/89,Triplus Subligar
271/96,Ogier's Breeches
271/97,Athos's Tights
271/98,Rubeus Spats
271/99,Praeco Slacks
272/81,Tussle Breeches
278/1,Kheper Kecks
278/2,Paean Tights
278/3,Auspex Slops
278/4,Hrafn Hose
278/5,Tenryu Hakama
280/115,Akasha Chaps
280/116,Alcedo Cuisses
281/126,Abatteur Subligar
282/68,Dux Cuisses
282/69,Chelona Trousers
291/87,Geomancy Pants (GEO Artifact)
292/62,Runeist Trousers (RUN Artifact)
290/104,Karieyh Brayettes
290/105,Thurandaut Tights
288/126,Orvail Pants
292/63,Xux / Nahtirah
301/30,Mikinaak Cuisses
301/31,Manibozho Brais
301/32,Bokwus Slops
305/4,Bagua Pants (GEO Relic)
305/98,Futhark Trousers (RUN Relic)
305/99,Gorney Brayettes
305/100,Shneddick Tights
305/101,Weatherspoon Pants
308/84,Quiahuiz Leggings
312/68,Qaaxo Tights
312/69,Artsieq Hose
312/70,Xaddi Cuisses
315/76,Erilaz Leg Guards (RUN Empyrean)
325/17,Miasmic Pants
327/32,Azimuth Tights (GEO Empyrean)
330/25,Despair Cuisses
330/26,Pursuer's Pants
330/27,Psycloth Lappas
330/28,Eschite Cuisses
330/29,Rawhide Trousers
330/30,Naga Hakama
330/31,Vanya Slops
336/44,Founder's Hose
336/45,Samnuha Tights
339/8,Gyve Trousers
344/11,Odyssean Cuisses
344/12,Valorous Hose
346/28,Merlinic Shalwar
348/63,Chironic Hose
349/29,Dashing Subligar
349/55,Herculean Trousers
362/52,Malignance Tights
366/120,Ikenga's Trousers
366/121,Gleti's Breeches
366/122,Sakpata's Cuisses
366/123,Mpaca's Hose
366/124,Agwu's Slops
366/125,Bunzi's Pants
368/109,Nyame Flanchard
