1/216/32,Blue Round Table m_ds
1/216/33,Green Round Table m_ds
1/216/34,Yellow Round Table m_ds
1/216/35,White Round Table m_ds
1/216/42,Stuffed Chocobo
1/216/83,Shadow Lord Statue
1/217/109,Buffalo Milk Case  m_sa
1/218/118,Cardian Statue
1/220/8,Half Partition m_wo
1/220/9,Blue Noble's Bed m_be
1/220/10,Green Noble's Bed m_be
1/220/11,Yellow Noble's Bed m_be
1/220/12,White Noble's Bed m_be
1/220/13,Red Storm Lantern m_je
1/220/14,Blue Storm Lantern m_je
1/220/15,Green Storm Lantern m_je
1/220/16,Yellow Storm Lantern m_je
1/220/17,White Storm Lantern m_je
1/220/81,Adamantoise Statue
1/220/82,Behemoth Statue
1/220/83,Fafnir Statue
1/221/45,Egg Stool m_ob
1/221/46,Egg Table m_ob
1/221/47,Egg Locker m_ob
1/221/48,Egg Lantern m_ob
1/221/49,Egg Buffet m_ob
1/222/33,Nomad Moogle Statue
1/222/81,Butterfly Cage m_ev
1/222/82,Cricket Cage m_ev
1/222/83,Glowfly Cage m_ev
1/222/84,Pepo Lantern m_ev
1/222/85,Cushaw Lantern m_ev
1/222/86,Calabazilla Lantern m_ev
1/223/75,Spence m_wo
1/223/76,Bookstack m_wo
1/223/77,Bread Crock m_wo
1/223/78,Carmine Desk m_ds
1/223/79,Cerulean Desk m_ds
1/223/80,Myrtle Desk m_ds
1/223/81,Ecru Desk m_ds
1/226/0,Blue Tarutaru Desk m_ds
1/226/1,Green Tarutaru Desk m_ds
1/226/2,Yellow Tarutaru Desk m_ds
1/226/3,White Tarutaru Desk m_ds
1/226/4,Blue Tarutaru Standing Screen m_ob
1/226/5,Green Tarutaru Standing Screen m_ob
1/226/6,Yellow Tarutaru Standing Screen m_ob
1/226/7,White Tarutaru Standing Screen m_ob
1/226/8,Pot of Meadsweet m_je
1/226/9,Vase of Ru'Lude Orchids m_je
1/226/10,Elshimo Pachira m_je
1/226/11,Tavern Bench m_je
1/226/12,Feasting Table m_je
1/226/13,Candelabrum m_je
1/226/14,Calabazilla Lantern m_sa
1/226/15,Candle Holder m_sa
1/226/16,Bakery Platter m_sa
1/226/13,Girandola
1/226/31,Galley Kitchen m_sa
1/226/32,Pot of Red Viola m_ba
1/226/33,Pot of Blue Viola m_ba
1/226/34,Pot of Yellow Viola m_ba
1/226/35,Pot of White Viola m_ba
1/227/45,Odin Statue
1/227/46,Alexander Statue
1/226/36,Stepping Stool m_wi
1/239/13,Kabuto-kazari m_ev
1/239/14,Katana-kazari m_ev
1/239/57,Mariner's Bed Red m_be
1/239/58,Mariner's Bed Blue m_be
1/239/59,Mariner's Bed Green m_be
1/239/60,Mariner's Bed Yellow m_be
1/239/61,Mariner's Bed White m_be
1/239/62,Bavarois Potiron m_co
1/239/66,Panetiere m_sa
1/245/42,Banquet Set m_co
1/245/43,Plate of Mock Hare m_co
1/245/44,Purifying Ewer m_co
1/245/45,Carillon Vermeil m_co
1/245/46,Aeolsglocke m_co
1/245/47,Leafbell m_co
1/250/65,Jack-o'-Pricket m_ev
1/250/66,Djinn Pricket m_ev
1/250/67,Korrigan Pricket m_ev
1/250/68,Mandragora pricket  m_ev
1/250/88,Tidings Board m_je
1/250/89,Leisure Table m_je
1/250/90,Orblight m_je
1/250/91,Squat Desk m_je
1/250/92,Taru Tot Toyset m_je
1/250/93,Vaisselier Royale m_sa
1/254/114,Set of Guild Flyers m_wo
1/257/66,Ark Angel HM Statue
1/257/67,Ark Angel EV Statue
1/257/68,Ark Angel TT Statue
1/257/69,Ark Angel MR Statue
1/257/70,Ark Angel GK Statue
1/259/29,Poele Classique m_ev
1/259/30,Kanonenofen m_ev
1/259/31,Pot Topper m_ev
1/259/32,Tomeshelf m_je
1/259/33,Storage Hutch m_je
1/259/34,Orchestrion m_je
1/259/37,Gemscope m_ba
1/259/38,Ornament Case m_ba
1/259/39,Blacksmiths' Stall m_gi
1/259/40,Goldsmiths' Stall m_gi
1/259/41,Boneworkers' Stall m_gi
1/259/42,Weavers' Stall m_gi
1/259/43,Culinarians' Stall m_gi
1/259/44,Tanners' Stall m_gi
1/259/45,Fishermen's Stall m_gi
1/259/46,Carpenters' Stall m_gi
1/259/47,Alchemists' Stall m_gi
1/259/48,Starlight Cake m_co
1/259/49,Buche des Etoiles m_co
1/259/50,Treasury Table m_gi
1/259/51,Treasury Stand m_gi
1/259/52,Sundries Table m_gi
1/259/53,Sundries Stand m_gi
1/259/54,Supply Table m_gi
1/259/55,Supply Stand m_gi
1/259/56,Stone Hearth m_gi
1/259/57,Case of Display Blades m_gi
1/259/58,Set of Bonecrafting Tools m_gi
1/259/59,Shell Assortment m_gi
1/259/60,Spinning Wheel m_gi
1/259/61,Set of Fine Raiments m_gi
1/259/62,Brass Crock m_gi
1/259/63,Hide Stretcher m_gi
1/259/64,Set of Courier Bags m_gi
1/259/65,Net and Lure m_gi
1/259/66,Set of Stockfish m_gi
1/259/67,Carpenter's Kit m_gi
1/259/68,Set of Chocobo Carvings m_gi
1/259/69,Alembic m_gi
1/259/70,Flask Set m_gi
1/263/75,Prishe Statue
1/264/7,Celestial Globe m_ev
1/267/24,Jewelry Case m_ba
1/267/25,Keepsake Case m_ba
1/267/26,Gemstone Case m_ba
1/267/27,Opus Shelf m_ba
1/267/28,Rolanberry Delightaru m_co
1/267/29,Spinet m_gi
1/267/76,Spook-a-Swirl m_ev
1/267/77,Chocolate Grumpkin  m_ev
1/267/78,Harvest Horror m_ev
1/267/79,Recital Bench m_gi
1/267/80,Couronne des etoiles  m_ev
1/267/81,Silberkranz m_ev
1/267/82,Leafberry Wreath m_ev
1/278/121,Prinseggstarta m_co
1/282/4,Memorial Cake m_co
1/282/5,Banquet Table m_ds
1/282/30,Isula Sideboard m_je
1/282/31,Planus Table m_je
1/288/83,Tender Bouquet m_ev
1/301/96,Shadow Lord Statue II
1/301/97,Shadow Lord Statue III
1/301/98,Atomos Statue
1/301/99,Yovra Replica
1/301/100,Beastman Gonfalon m_ob
1/301/101,Copy of "Judgment Day" m_ob
1/301/102,Alzadaal Table m_ob
1/304/111,Goobbue Statue
1/304/113,Nanaa Mihgo Statue
1/306/117,Nanaa Mihgo Statue II
1/322/121,Sproutling Board m_wa
1/323/49,Forestdweller Board m_wa
1/323/50,Princess Board m_wa
1/323/51,Empress Board m_wa
1/323/52,Duelist Board m_wa
1/323/53,Crystal Board m_wa
1/323/54,Dancer Board m_wa
1/323/55,Wizardess Board m_wa
1/323/56,Fighter Board m_wa
1/323/79,Guardian Board m_wa
1/323/80,Stoic Board m_wa
1/325/122,Lamb Carving m_st
1/325/123,Polished lamb carving  m_st
1/325/124,Cait Sith Carving m_st
1/326/79,Kotatsu Table m_ev
1/326/80,Mandarin m_ev
1/327/119,Cherry Tree m_ev
1/327/120,Bathtub m_bt
1/327/121,Shower Stand m_bt
1/332/50,Awning m_wn
1/332/51,Triangular Jalousie m_wn
1/332/52,Square Jalousie m_wn
1/332/53,Bastokan Sill m_wn
1/332/54,Far East Hearth
1/332/55,Vana'clock m_ev
1/341/120,Marble Plaque m_wa
1/341/121,Red Mahogany Bed m_be
1/341/122,Blue Mahogany Bed m_be
1/341/123,Green Mahogany Bed m_be
1/341/124,Yellow Mahogany Bed m_be
1/341/125,Rococo Table m_je
1/341/126,Semainier m_je
1/341/127,Jeunoan Dresser m_je
1/342/0,Jeunoan Armoire m_je
1/342/1,Floral Nightstand m_je
1/342/2,Harvest Pastry m_co
1/342/70,Murrey Grisaille m_ev
1/342/71,Moss Green Grisaille m_ev
1/350/56,Gilded Chest m_sa
1/350/57,Aureous Chest m_sa
1/350/58,Luxurious Chest m_sa
1/350/59,Gilded shelf  m_sa
1/350/60,Mensa Lunata m_sa
1/350/61,Gueridon m_sa
1/350/62,Personal Table m_sa
1/350/63,Puce Chest m_ba
1/350/64,Marbled Drawers m_ba
1/350/65,Bongo Drum m_mu
1/350/66,Fictile Pot m_wi
1/350/88,Wall Safe? (Unidentified) m_ba
1/351/48,Valance m_wn
1/351/49,Windurstian Sill m_wn
1/351/50,San d'Orian sill  m_wn
1/351/51,Transom m_wn
1/351/52,Pot of Wards m_pl
1/351/53,White Clematis m_pl
1/351/54,Pot of Pink Clematis m_pl
1/351/55,Pink and Red Flowers(Unidentified) m_pl
1/351/56,Birch Tree m_pl
1/352/23,Light Chest m_ha
1/352/68,Bulky Coffer m_ha
1/352/69,Azure Chest m_ha
1/352/98,Bonfire
1/353/114,Lion Statue m_st
1/353/115,Handful of Adoulinian Tomatoes m_tm
1/353/116,Aurum Coffer m_ha
1/353/117,Well m_id
1/354/8,Mumor Statue m_st
1/354/9,Ullegore Statue m_st
1/354/92,Aphmau Statue m_st
1/355/28,Lilisette Statue m_st
1/355/29,Cornelia Statue m_st
1/355/30,Doll Stand  m_hi
1/355/31,Eastern Umbrella m_ka
1/355/111,Arciela Statue m_st
1/356/19,Uka Statue m_st
1/357/95,Iroha Statue m_st
1/360/33,Prishe Statue II m_st
1/361/93,Crimson Chest m_ha
1/362/91,Autumn Tree m_pl
1/363/21,Model Synergy Furnace m_ka
1/363/114,Painting of a Mercenary m_wa
1/363/115,Moogle Bed m_be
1/368/90,Mandragora Pot m_po
1/369/42,Korrigan Pot m_po
1/369/43,Adenium Pot m_po
1/369/44,Citrullus Pot m_po
1/370/41,Leafkin Bed m_be
1/371/14,Chemistry Set m_gi
1/371/73,Qiqirn Sack m_sa
1/371/106,Besigiled Table m_ds
1/372/27,Love Pillows? m_be
1/373/14,Colibri Bed m_be
1/375/98,Blueblade Fell m_wa
1/375/115,Kagami Mochi m_co
1/376/34,Prismatic Chest m_ha
1/382/112,Model Syn. Furn. II m_ka
1/384/117,Sachertorte m_co

